"Id","SalePrice"
2215,103313.137877417
2216,141845.065656929
2217,71484.0681864708
2218,78465.0538190264
2219,81759.6929530099
2220,70003.1679451811
2221,316216.889603927
2222,264878.927165891
2223,299151.246900898
2224,211482.204283064
2225,123720.409091648
2226,177225.190901962
2227,196124.760987898
2228,275950.294495137
2229,255363.491964288
2230,151121.931776414
2231,210522.551757899
2232,181699.468499091
2233,174246.932006542
2234,236460.193148385
2235,215989.632376166
2236,293410.185214355
2237,373795.736256845
2238,205398.840416062
2239,106311.437071859
2240,157576.395793073
2241,149130.872216372
2242,128891.900942972
2243,122172.36706529
2244,105162.091888525
2245,104227.352320421
2246,142804.548087742
2247,117353.829897225
2248,128023.087356083
2249,130341.609364165
2250,129963.654418026
2251,99378.5855863929
2252,165010.026942652
2253,155031.794092958
2254,163135.357353926
2255,187514.61216776
2256,184785.721635155
2257,203961.795974172
2258,165811.859311013
2259,177682.966988147
2260,151167.769237974
2261,196564.23351317
2262,203980.664620149
2263,344499.325701689
2264,429586.412606017
2265,175494.028936733
2266,304350.004027674
2267,396421.389693962
2268,400389.926730428
2269,147549.977215488
2270,204701.3107051
2271,218992.131003048
2272,206733.994321745
2273,156650.71683128
2274,185217.802007728
2275,173366.112797149
2276,200683.838862948
2277,190217.033794166
2278,149403.761703556
2279,126309.735266673
2280,122003.307777637
2281,163219.079794328
2282,181929.906433295
2283,104836.452774209
2284,110828.458802494
2285,143477.130349079
2286,127864.587615827
2287,366386.229875156
2288,269562.28304135
2289,412031.049620048
2290,487479.704504406
2291,322574.892904731
2292,429981.531052045
2293,505881.152896268
2294,409660.977594484
2295,490041.018170947
2296,317212.118783878
2297,316726.648269168
2298,342346.259026457
2299,363827.717127626
2300,323865.520582158
2301,278959.845566964
2302,243369.958607139
2303,245572.707409051
2304,237124.337278578
2305,174171.172761017
2306,175032.377432874
2307,186838.968835471
2308,233359.028791861
2309,272554.406148451
2310,209764.607501524
2311,189282.019241436
2312,178414.296313216
2313,176634.118815104
2314,176104.46099678
2315,168779.328005326
2316,183190.756065169
2317,186540.215984736
2318,171578.53380431
2319,180687.556675906
2320,185542.392472871
2321,252164.187834355
2322,168615.228111707
2323,178595.256549857
2324,173338.669391176
2325,224161.64920503
2326,172237.260578282
2327,198255.782881953
2328,210992.878036768
2329,193301.535167487
2330,177972.456578769
2331,366559.230208944
2332,383682.858828129
2333,322997.547454316
2334,242988.228807821
2335,270503.788261971
2336,322761.679216996
2337,212390.724933505
2338,285398.762155723
2339,224980.411123392
2340,390635.524925819
2341,234218.755652388
2342,244232.325754143
2343,225100.810388321
2344,212912.123991267
2345,251392.220621238
2346,214629.087150426
2347,204374.191130384
2348,243334.682620783
2349,170622.173405428
2350,273105.490317735
2351,254167.386052631
2352,254518.370708596
2353,237159.843820924
2354,140835.607799453
2355,147993.047901276
2356,153338.324590542
2357,202452.153323654
2358,187653.433955834
2359,127779.257279837
2360,119562.679942458
2361,144320.834964639
2362,276492.15973138
2363,137930.481667186
2364,161095.367898822
2365,221851.163435596
2366,194770.989546749
2367,218890.237295834
2368,213986.721466927
2369,224590.896742941
2370,162918.625717183
2371,168488.080101381
2372,187676.521249536
2373,272257.210509969
2374,305616.383305196
2375,243784.369728561
2376,274176.486777143
2377,324529.327140626
2378,143917.989846378
2379,203647.316426191
2380,138741.172761937
2381,171136.648171545
2382,189631.454308661
2383,203376.763083719
2384,236702.059207854
2385,161737.59953648
2386,132539.091579243
2387,134147.980156155
2388,97832.8250594697
2389,125297.266914028
2390,137613.569989089
2391,135483.557887054
2392,118618.433933305
2393,172447.968437586
2394,143007.341218578
2395,196930.868457489
2396,146660.398250495
2397,217995.905558569
2398,122068.831216545
2399,55075.7508939503
2400,54631.9844700929
2401,115066.003328701
2402,138765.38831739
2403,138845.872536879
2404,145319.23650333
2405,156231.035357996
2406,140477.854713335
2407,126005.222837956
2408,138571.650002262
2409,126292.390455211
2410,165123.526718926
2411,122249.63937787
2412,151357.176205837
2413,133919.046855823
2414,138183.139505599
2415,140248.818748503
2416,130073.142179441
2417,130722.782784459
2418,130398.304061855
2419,129011.435447396
2420,125861.823970637
2421,144460.464431062
2422,115762.950662593
2423,121179.887600696
2424,139057.631013482
2425,198817.552271757
2426,136898.869988457
2427,131771.426270597
2428,176940.966622962
2429,119603.849641329
2430,134328.615808575
2431,108945.315346027
2432,133079.535532689
2433,146983.845443928
2434,142760.157364882
2435,146241.538620915
2436,103543.849954518
2437,117778.20246352
2438,122597.443910168
2439,104281.837180481
2440,118512.597717862
2441,94646.2896046972
2442,107423.030710018
2443,120240.068947139
2444,121667.167032254
2445,86697.8963027216
2446,123326.952875161
2447,200641.738134619
2448,137652.290801122
2449,101105.043582603
2450,146712.437727766
2451,126317.2039052
2452,200781.469985287
2453,96640.4906170263
2454,120553.180644114
2455,121732.277756355
2456,128106.99227018
2457,120224.36020178
2458,109062.367723512
2459,105620.008978352
2460,138225.184266591
2461,113219.535761876
2462,133581.665964859
2463,114797.903133649
2464,182843.947279774
2465,142659.580402659
2466,114449.848114685
2467,146951.468650409
2468,79493.4652767527
2469,78012.9656147589
2470,179350.351565056
2471,191068.271488618
2472,154878.40189384
2473,117625.992207188
2474,81853.8594874291
2475,234267.008199
2476,110949.12158433
2477,125349.376601356
2478,156846.694544281
2479,107426.616400348
2480,147722.171599616
2481,121025.704965199
2482,128574.051301304
2483,112899.412704762
2484,126130.981222459
2485,125774.231696345
2486,153085.546929466
2487,179799.727344809
2488,153727.363199054
2489,146532.196960043
2490,145422.520671566
2491,91849.0935401677
2492,165424.891808873
2493,145555.164680168
2494,147061.522755917
2495,95498.2911128224
2496,270668.424807766
2497,146387.633285264
2498,117908.230795093
2499,91504.6202819096
2500,124455.057221433
2501,140034.044391228
2502,140678.685375787
2503,99025.0425082426
2504,179347.785956047
2505,214915.429363645
2506,259018.293331509
2507,279125.635764642
2508,257267.92856375
2509,215740.330024045
2510,225205.165580698
2511,179389.353340986
2512,203441.360420483
2513,213268.162890169
2514,249368.084085682
2515,149290.246272679
2516,172035.669511049
2517,139061.874780354
2518,155533.519464773
2519,211117.670389635
2520,214511.220247671
2521,183434.805713762
2522,215473.436924248
2523,123486.540282311
2524,132107.762735599
2525,137886.685549446
2526,130812.449067272
2527,114352.638659457
2528,125673.516012989
2529,138150.461505754
2530,110391.220882561
2531,257080.794746759
2532,230028.111044204
2533,190486.066224963
2534,231329.583173536
2535,338892.266577252
2536,228247.595531499
2537,235127.613581178
2538,187779.643362467
2539,189216.323767063
2540,176230.633846872
2541,184500.984770149
2542,165296.050887226
2543,119751.19581588
2544,121389.011431871
2545,144810.543710121
2546,138700.955168601
2547,135510.564881049
2548,147841.544183795
2549,160783.182246229
2550,590587.848053636
2551,142611.834571302
2552,125734.415378724
2553,83749.1102546382
2554,102723.173645323
2555,110108.07294103
2556,98261.732597681
2557,115755.443695615
2558,152923.725444219
2559,134759.612983591
2560,136531.584676029
2561,145697.794668523
2562,126109.692065037
2563,149157.32790727
2564,202427.6344843
2565,127128.60400433
2566,158592.068293396
2567,131999.080011397
2568,184368.187427382
2569,209754.405346577
2570,116930.874895048
2571,187476.168117219
2572,156161.619800655
2573,210236.44839403
2574,256900.166946212
2575,123755.928871433
2576,130667.691599859
2577,135611.274750128
2578,88309.0160502047
2579,64564.7090307915
2580,128454.064525374
2581,119110.29311891
2582,116460.23201687
2583,288355.668946861
2584,173653.702967877
2585,170023.447863821
2586,212886.947425718
2587,192093.797323996
2588,149133.00556587
2589,144043.079738714
2590,203273.217377508
2591,201926.326158042
2592,224547.849368362
2593,256788.961434812
2594,181146.501988358
2595,198495.481192053
2596,308712.384826057
2597,184685.124326123
2598,284484.624283164
2599,313425.605078306
2600,127967.059240137
2601,143817.831564505
2602,84356.7136119566
2603,87228.510056771
2604,84985.0952973751
2605,72866.9279612507
2606,146166.94291482
2607,204761.446798432
2608,197704.08515775
2609,166779.743767425
2610,110888.720905251
2611,104588.19731335
2612,151845.271765976
2613,131481.580352575
2614,130019.936723045
2615,156468.711645044
2616,138188.938022544
2617,172275.865593232
2618,208288.67554833
2619,190533.12240847
2620,187189.963290022
2621,172186.18383686
2622,180190.245947172
2623,251203.131935984
2624,322119.305211248
2625,278120.434616735
2626,175600.839754125
2627,164045.059700534
2628,416413.506482302
2629,476014.712108717
2630,335425.135691009
2631,442076.829297902
2632,402479.451558814
2633,311939.392690772
2634,408158.437644374
2635,149512.515436903
2636,175342.796946417
2637,169123.973940493
2638,247134.355243148
2639,177084.794982706
2640,152493.958317224
2641,115529.469309424
2642,185305.258191826
2643,100473.727854387
2644,124420.641999116
2645,106246.164220426
2646,91615.9516019023
2647,107106.017429022
2648,144159.341810039
2649,150623.376334942
2650,146480.780193645
2651,146900.74533593
2652,450314.768448247
2653,240371.112032023
2654,229513.383204468
2655,400268.90124132
2656,297653.228559335
2657,358304.960456552
2658,297066.492498406
2659,287992.900768133
2660,345150.7789349
2661,350914.928028781
2662,364822.11072078
2663,270587.900376437
2664,275979.244351522
2665,311395.463353732
2666,286428.630150767
2667,162258.550844532
2668,184429.56133501
2669,170624.776913045
2670,271026.170410041
2671,184073.560867081
2672,197864.224945868
2673,197315.874920429
2674,186819.904170927
2675,167849.294666199
2676,184809.337347243
2677,187816.179363479
2678,256984.705539222
2679,272246.305650581
2680,282792.389066756
2681,402155.625737618
2682,304791.505135747
2683,521462.410534682
2684,329755.943032996
2685,323985.999255056
2686,256506.265699168
2687,334073.467697782
2688,218575.668551024
2689,200687.858030673
2690,453903.33415831
2691,177780.258880462
2692,134807.301145488
2693,195490.976382767
2694,140593.920760872
2695,192162.324444595
2696,183007.059285233
2697,181109.708960163
2698,184908.415226182
2699,172656.134864116
2700,151467.062964591
2701,159027.191528433
2702,122431.53266789
2703,119744.115399538
2704,136514.26828771
2705,121660.553453427
2706,116566.347533575
2707,124135.71786039
2708,132846.724325699
2709,103074.48576052
2710,127331.599223413
2711,287770.793450438
2712,373164.588214183
2713,165625.370258422
2714,145225.166239196
2715,170072.261115173
2716,151336.824865502
2717,173800.991865012
2718,221236.759303948
2719,164461.41948472
2720,176527.689592922
2721,135808.515430546
2722,161271.527006406
2723,139360.722467942
2724,127954.001744304
2725,127777.185680101
2726,146199.425712256
2727,179719.154324086
2728,165769.643839334
2729,144643.122722882
2730,147180.361477381
2731,128915.012143081
2732,126755.855777213
2733,156577.978960059
2734,154052.144520469
2735,133229.887211074
2736,140347.294553266
2737,124429.541575188
2738,137068.960697057
2739,157410.127421104
2740,131458.385136639
2741,144757.384162802
2742,146981.742838192
2743,142130.374519199
2744,155127.630398898
2745,135564.207167794
2746,134153.353470064
2747,129566.405748152
2748,118700.36352283
2749,127633.961213175
2750,138275.417501051
2751,135270.017656734
2752,170173.98687999
2753,158184.38245635
2754,231877.572263742
2755,133545.745855263
2756,88398.9224347177
2757,54877.0430104848
2758,77442.7088382827
2759,160324.446874463
2760,122644.337007545
2761,144800.600700558
2762,145367.611494277
2763,190849.372258846
2764,136007.080636645
2765,273694.750450409
2766,135618.646702909
2767,89481.2957913209
2768,140123.415755097
2769,122643.284347274
2770,145382.03007848
2771,119642.979690905
2772,114275.56263817
2773,140537.350042737
2774,129042.936225032
2775,104571.940455293
2776,132355.939507353
2777,132221.578701522
2778,98364.3983051607
2779,113460.575255936
2780,103639.283615441
2781,104869.351299912
2782,94813.7828922128
2783,102373.254179909
2784,119249.980057291
2785,126098.387419758
2786,64426.0095191551
2787,119434.813596973
2788,79172.2986431691
2789,171135.179300215
2790,78684.1624055681
2791,114063.463422264
2792,62148.8573925924
2793,165464.179079545
2794,102408.114289161
2795,117509.946409501
2796,108563.950166138
2797,189569.25326542
2798,110891.2589757
2799,120671.656349321
2800,60598.814035915
2801,109962.629049242
2802,134645.79520717
2803,158962.445828896
2804,127123.390821987
2805,95009.3851761708
2806,81116.239317488
2807,163094.601009776
2808,145276.142267846
2809,139470.944063475
2810,130480.032549607
2811,154521.666171744
2812,148044.007190747
2813,144540.392110372
2814,151567.055527068
2815,108715.838115956
2816,230493.210296416
2817,144063.274571522
2818,126126.891500936
2819,162089.50616193
2820,133349.375207124
2821,102684.387046608
2822,191086.311813649
2823,300651.930066763
2824,177062.841784883
2825,126963.220049874
2826,129512.172438329
2827,138552.885657091
2828,207916.16260096
2829,192579.510509215
2830,228416.572972612
2831,174358.304716129
2832,252620.07330697
2833,291218.206994765
2834,204398.166025801
2835,219839.807266312
2836,188974.313761929
2837,155622.245099427
2838,145960.782864248
2839,175399.493664386
2840,199119.826080137
2841,203685.191524811
2842,221310.406306823
2843,144806.262608419
2844,162936.805174549
2845,122346.677706584
2846,208467.329086661
2847,195813.774666228
2848,221981.319461081
2849,192488.988331313
